protein_id,protein_name,source,nsnp_exp,nsnp_used,ivw_b,ivw_se,ivw_pval,wm_b,wm_se,wm_pval,egg_b,egg_se,egg_pval,het_q,het_q_df,het_q_pval,egg_int,egg_int_se,egg_int_pval,bonf_thresh,bonf_sig,fdr_q,or,or_lci95,or_uci95,z
prot-a-272,BRICHOS domain-containing protein 5,prot-a,34,33,0.00344380212739905,0.0136627789341211,0.80099683309915,0.00184382837364586,0.0202858446335754,0.927578117756035,-0.00937924459319686,0.0255922776638491,0.716491074134259,37.6814692819983,31,0.190070305986962,0.00347303942082268,0.00583695980543875,0.556156688952906,1.15048320294524e-05,FALSE,0.991909043385175,1.00344973882693,0.976934916729562,1.03068419513822,0.252057223790584
prot-a-870,Desmoglein-2,prot-a,26,23,0.00447698503615011,0.0178163847728535,0.801593997586167,0.00278083721240511,0.0220916938583742,0.899829251034267,-0.00954659703571637,0.0476367018789328,0.843092549925795,29.6382450878829,21,0.0995020987703508,0.00265690788803495,0.00834122333606787,0.753231219285166,1.15048320294524e-05,FALSE,0.991909043385175,1.00448702170607,0.970015596140464,1.04018345765838,0.25128470748856
prot-c-3808_76_2,"",prot-c,3,3,-0.00716879275630835,0.0285637510762109,0.801833293544229,0.0130039015331014,0.0321378268444385,0.685750128811382,0.033180748389825,0.106294907614317,0.807376190005377,1.95869594484443,1,0.161652853499328,-0.0118378358605615,0.0291872306513497,0.754704183806544,1.15048320294524e-05,FALSE,0.991909043385175,0.992856841745762,0.93879912704745,1.05002729529759,-0.250975186598613
prot-a-2780,Acid sphingomyelinase-like phosphodiesterase 3a,prot-a,33,26,0.00300732108289295,0.0120109581678616,0.802292376115031,-0.000138742365096832,0.0104618667225686,0.989418987147516,-0.0030665006500878,0.0176923884066283,0.863850956997507,42.1470666982428,24,0.0124239656639604,0.00286072555311865,0.00603423699323074,0.639725903198339,1.15048320294524e-05,FALSE,0.991909043385175,1.00301184760938,0.979675233208462,1.02690435803913,0.250381446747505
prot-c-4145_58_2,"",prot-c,3,3,-0.0129802459147816,0.0518720728840834,0.802405057096589,,,,,,,3.24302267808996,1,0.0717281909512564,,,,1.15048320294524e-05,FALSE,0.991909043385175,0.987103634157002,0.891678614681077,1.09274077960753,-0.25023572787978
prot-a-583,Chloride intracellular channel protein 4,prot-a,20,20,-0.00457633740866619,0.0183145114146138,0.802684064934428,-0.0178046123142805,0.0267815246601533,0.50617233855796,-0.0277986821900922,0.0511398409541192,0.593398550367683,18.4791564913463,18,0.424532081673314,0.00441475372759278,0.00905946577355297,0.631921527449736,1.15048320294524e-05,FALSE,0.991909043385175,0.995434118068029,0.960335304692651,1.03181574036894,-0.249874938242392
prot-a-1606,Anosmin-1,prot-a,25,24,0.00431472654904683,0.0172816370444104,0.802841654848809,-0.00616159467992557,0.0231172044623363,0.789825522732301,-0.0038093590896631,0.0365231927837505,0.917876525155441,30.3111656268658,22,0.111095477032006,0.00198893256798741,0.00782896102072623,0.801817755387739,1.15048320294524e-05,FALSE,0.991909043385175,1.00432404838388,0.970875262315245,1.03892521862882,0.249671170500737
prot-c-2732_58_3,"",prot-c,3,3,0.00652585229826538,0.0261459359349103,0.802901825243675,0.0098830174590689,0.0327931177040458,0.763128750797804,-0.0785137812181987,0.0911083801442629,0.547183011371726,0.227392703473179,1,0.633463875062615,0.0231898541014733,0.0237997411570641,0.508262347360036,1.15048320294524e-05,FALSE,0.991909043385175,1.00654719206718,0.956265024438071,1.05947328822747,0.249593371394748
prot-a-926,Eukaryotic translation initiation factor 5,prot-a,25,23,0.00415785842013353,0.0166617370525091,0.802938993043189,0.0157189642393335,0.024338777735531,0.518382766555367,-0.00336899367247806,0.0372712022291291,0.928832864200751,23.3577692811377,21,0.325203514326465,0.00173411415521676,0.00763778444419224,0.822585097786787,1.15048320294524e-05,FALSE,0.991909043385175,1.00416651430595,0.971903123953964,1.03750092329276,0.249545314935059
prot-a-831,Delta-like protein 1,prot-a,31,30,-0.00387791120268457,0.0155575424051073,0.803157771988149,-0.00465921306882621,0.0183142471302684,0.799183657525943,0.00718143834299572,0.0288349719948462,0.805137603195771,46.6073963637691,28,0.0150659066353912,-0.00355179477939254,0.00775208147224749,0.650364297011739,1.15048320294524e-05,FALSE,0.991909043385175,0.996129598184915,0.966213268476215,1.02697221074693,-0.249262454294292
prot-a-714,Chymotrypsinogen B,prot-a,28,24,0.00327013734037734,0.0131359758274529,0.803403217576271,0.0182997787043405,0.0164813640453774,0.266856176777015,0.047812683830881,0.0206639419113191,0.0304058962189794,22.0947906739958,22,0.454243085070331,-0.012580352824401,0.00480516381660554,0.0157027185748262,1.15048320294524e-05,FALSE,0.991909043385175,1.00327549007262,0.977774336564003,1.02944173449839,0.248945139922006
prot-a-3081,Tumor protein p53-inducible protein 11,prot-a,31,30,-0.00385148114113242,0.015484563297358,0.803569355947161,-0.0109593998506619,0.0196442885658302,0.576917842187481,-0.0212134110155151,0.0348830553859813,0.548003270333889,39.52871358345,28,0.0727860909142971,0.00383326774949747,0.00688064058149401,0.581879297134935,1.15048320294524e-05,FALSE,0.991909043385175,0.996155926299434,0.966377025657042,1.02685246353699,-0.248730368895167
prot-a-207,Axin-2,prot-a,22,20,0.00213092977160665,0.00857108851722662,0.80365602307735,-0.000636845551647331,0.00929954113060687,0.945402429757486,0.0010936517738254,0.011874222725355,0.927633510645332,17.814730656674,18,0.467919026843009,0.000562741546875214,0.00445834617662603,0.900955377558929,1.15048320294524e-05,FALSE,0.991909043385175,1.00213320181602,0.985438653221009,1.01911057669543,0.248618336786955
prot-a-1088,Fibroblast growth factor 1,prot-a,29,27,0.00506204110591155,0.0203999855825951,0.804026516874347,-0.0115809361682931,0.026286089884005,0.659522299356109,0.0210116416740339,0.0409070408310579,0.612400560985446,35.923170151485,23,0.0420040859489981,-0.00404314361571234,0.00893713708231372,0.655220398898898,1.15048320294524e-05,FALSE,0.991909043385175,1.00507487488189,0.965680803400988,1.04607599173676,0.248139445266588
prot-a-1489,Interleukin-17 receptor D,prot-a,36,32,-0.00363066273542274,0.0146349096849498,0.804070694201472,0.0187751427509155,0.0212743214240484,0.377492401556552,0.0405089053116994,0.0375203999583394,0.289195896384163,28.875905694234,29,0.471543092919198,-0.00876954674374106,0.00687417378823841,0.212177413300304,1.15048320294524e-05,FALSE,0.991909043385175,0.996375920151369,0.968201467558607,1.02537024320033,-0.248082346497596
prot-a-360,Protein CASC4,prot-a,20,19,-0.00591766641960562,0.0238872423058726,0.804340730952188,-0.0326299749936208,0.03053786433178,0.285291089242107,0.0343530324196817,0.0677073754904306,0.61881342364092,22.5791040584804,16,0.125457603258573,-0.00681491433898674,0.010693570651445,0.532949350417511,1.15048320294524e-05,FALSE,0.991909043385175,0.994099808481118,0.948629790491454,1.04174930950695,-0.24773334417723
prot-a-2602,Ribonucleoside-diphosphate reductase subunit M2 B,prot-a,21,20,-0.00406401126021725,0.0164518053742005,0.804888686374228,-0.0146288385083875,0.0223185182076791,0.512173288340127,-0.058082833684681,0.0346761912668974,0.111218157514074,17.5617706641737,18,0.484852990710422,0.0139433610512035,0.00796870232749196,0.0971871117543718,1.15048320294524e-05,FALSE,0.991909043385175,0.995944235657906,0.964341735490995,1.02858238323076,-0.247025245423239
prot-a-2383,Proline-rich protein 1,prot-a,23,21,-0.00622603132941533,0.0252454843079004,0.805202631706263,-0.000442068150409834,0.0270220996473767,0.986947586456132,0.0324720054158928,0.0518852596646539,0.538864222277393,41.3962351607014,19,0.00213662060185976,-0.00826765930126987,0.00966397079411092,0.402926829113216,1.15048320294524e-05,FALSE,0.991909043385175,0.993793310242414,0.945816048659209,1.04420425608408,-0.246619603469715
prot-a-387,Eotaxin,prot-a,30,29,-0.00325781691790075,0.0132380211962051,0.805608337299507,-0.00211605128966244,0.0184659322048868,0.908768384231583,-0.00552293535893132,0.0283438282975946,0.846965335722781,28.669244770755,27,0.377117878783644,0.000511772645068108,0.00563344320709647,0.928286023702828,1.15048320294524e-05,FALSE,0.991909043385175,0.996747484009588,0.971217986998826,1.02294805098234,-0.246095460160968
prot-a-2813,Spermatogenesis-associated protein 20,prot-a,27,25,-0.00408507101202354,0.0166217520339397,0.805862935460658,0.0143459025049145,0.0216458906449728,0.507488062824146,0.0486647616530268,0.0371431878670759,0.203065174297224,30.8216535801984,23,0.127238023635911,-0.0126913694919301,0.0080498481752606,0.128544386036281,1.15048320294524e-05,FALSE,0.991909043385175,0.995923261540345,0.964000269315654,1.02890338773586,-0.245766571639519
prot-c-4867_15_2,"",prot-c,8,8,0.00471251976189476,0.0191917905561761,0.806031583122057,0.00333555232679526,0.0239016467942773,0.889012985557257,0.0861391344312393,0.115813010170507,0.498326592350503,1.64803029081819,4,0.800134892112661,-0.0296220771755841,0.0415489442998401,0.515264648791837,1.15048320294524e-05,FALSE,0.991909043385175,1.0047236411462,0.967632038267668,1.0432370520568,0.245548728145026
prot-a-2071,Epididymal secretory protein E1,prot-a,30,29,-0.00230991609851293,0.00941504081397306,0.806190716646269,0.0108138375445471,0.0128086645817279,0.398524377842206,0.0135280703833725,0.014000024559537,0.342475659715547,26.6594362927249,27,0.482280169385012,-0.0065329122195497,0.00433054333911977,0.143023381774418,1.15048320294524e-05,FALSE,0.991909043385175,0.997692749704689,0.979450679012594,1.01627457527191,-0.245343184820265
prot-c-3809_1_2,"",prot-c,4,4,-0.00674627864039384,0.0275306950118314,0.806421040430422,-0.02119789823007,0.0247435919940289,0.391609296551842,0.137836733531576,0.121516606895026,0.374319022335697,3.65093471839668,2,0.161142315185067,-0.046770895747884,0.0384299519798445,0.347708399296239,1.15048320294524e-05,FALSE,0.991909043385175,0.993276426410462,0.941099467576413,1.04834620914567,-0.245045707618155
prot-a-1817,Ly6/PLAUR domain-containing protein 3,prot-a,24,21,0.00457641083281204,0.0186907460722182,0.806573337481814,0.0390574339886842,0.0264341021474761,0.139531038460423,0.0357635737622962,0.0441706762978768,0.428155336799452,18.9301620936676,19,0.461324523521992,-0.00570851856745299,0.00732552521945493,0.445422574670368,1.15048320294524e-05,FALSE,0.991909043385175,1.00458689859353,0.968450941551907,1.0420712020875,0.244849018606828
prot-a-2232,Protein disulfide-isomerase A3,prot-a,30,30,-0.00325777860746546,0.0133457600514417,0.807148812557887,0.0083074130487047,0.0194698521311538,0.669611800851299,-0.0385901478170014,0.0306619662541519,0.21857988899513,23.819558840754,28,0.691023373807492,0.00808221060770592,0.00631463486378878,0.211077588090834,1.15048320294524e-05,FALSE,0.991909043385175,0.996747522195419,0.971012955539857,1.02316412704334,-0.244105887930568
prot-a-1334,Hepatocyte growth factor,prot-a,25,24,0.00599562505223303,0.0245657269915963,0.807180765990769,0.030865825337551,0.0247362649064604,0.212105582409673,0.0239140305927755,0.0643271693756367,0.713630891513624,56.3721750233809,22,7.56090503924303e-05,-0.00336996892728502,0.0111419451908556,0.765144163697302,1.15048320294524e-05,FALSE,0.991909043385175,1.00601363478733,0.958722893116544,1.05563707787146,0.244064629322148
prot-a-1498,Interleukin-1 receptor type 2,prot-a,18,17,0.00591368448842431,0.0242533166183267,0.807362539159002,0.0173861874317009,0.0298441410621053,0.560185374034352,-0.0689985779045606,0.0607724008588428,0.27528852071279,19.711692758012,14,0.139496279266629,0.0133905860697592,0.0100076254841721,0.202212533906764,1.15048320294524e-05,FALSE,0.991909043385175,1.00593120484012,0.959231519048417,1.05490444045764,0.243829929798373
prot-a-3136,Ubiquitin-conjugating enzyme E2 D4,prot-a,32,28,-0.0032822002287484,0.0134678973520161,0.807458938096092,-0.000152634492746457,0.0185250749350948,0.993426027817981,-0.000751627089121553,0.0243112227376507,0.975571941018209,30.3212273676095,26,0.254517148628821,-0.000659983912137686,0.00523424250946317,0.900630939722132,1.15048320294524e-05,FALSE,0.991909043385175,0.996723180302153,0.970756825689206,1.0233840977078,-0.243705468118753
prot-a-1179,Vitamin D-binding protein,prot-a,23,21,-0.00309227820860386,0.012704426409388,0.807694274366245,-0.00784827305999011,0.0135592110161795,0.562714091588046,0.00517893045773365,0.0191459320320213,0.789693908124734,28.3907788039649,19,0.0761913468382069,-0.00331667010287045,0.00566629596963843,0.565211737656691,1.15048320294524e-05,FALSE,0.991909043385175,0.996912497959307,0.972395218302012,1.02204793882357,-0.243401638842885
prot-c-5069_9_3,"",prot-c,4,4,-0.00924189930957683,0.0379901249112327,0.807795394251843,-0.0160404594410244,0.0171543718773321,0.349754601206029,-0.0681827820004576,0.153788401087086,0.700856699198107,19.1908672057073,2,6.80387200151834e-05,0.0248297465703746,0.0619801482330954,0.727451455948491,1.15048320294524e-05,FALSE,0.991909043385175,0.990800675782659,0.919704786993838,1.06739248616953,-0.243271095611593
prot-a-2558,Ribonuclease H1,prot-a,32,30,0.00346826693822961,0.0142764978500086,0.808055429570704,-0.0036332223362643,0.0194036860692861,0.851469386758044,-0.00286666106212032,0.0319297559040863,0.929124550266927,16.2690033991109,27,0.947624487028688,0.00133076510755322,0.00599960331238496,0.826131826065119,1.15048320294524e-05,FALSE,0.991909043385175,1.00347428833527,0.975784350979484,1.03194998601811,0.242935415580757
prot-a-104,Acidic leucine-rich nuclear phosphoprotein 32 family member A,prot-a,20,19,-0.0051906069679706,0.0214404362775938,0.808707110856127,7.2928344900199e-05,0.0239955914924828,0.997575041612193,0.0318042046094966,0.0415033467735652,0.454005168126353,29.3184296288416,17,0.0317003789860681,-0.00912115209356558,0.00876880352981218,0.312823961255302,1.15048320294524e-05,FALSE,0.991909043385175,0.994822840954689,0.953883376299587,1.03751937550732,-0.242094279275232
prot-a-896,"Calcium uptake protein 3, mitochondrial",prot-a,30,28,-0.00392713107616492,0.0162256304952231,0.808754924835041,-7.83439349218498e-05,0.0228248075346638,0.997261344119959,-0.0430978998354806,0.04228819279509,0.318297263213473,19.0910461918239,24,0.747116775312694,0.00755541316710492,0.0075324094020417,0.325841410644576,1.15048320294524e-05,FALSE,0.991909043385175,0.996080570018712,0.964901392456876,1.02826725064877,-0.242032571697049
prot-a-1541,Interleukin-6 receptor subunit alpha,prot-a,26,26,-0.00228275234853878,0.00943609556288669,0.808844442880936,0.0135874533501514,0.0105126914623327,0.196190642171655,0.0162869174752997,0.0141858782017626,0.262239553475214,26.2309626733144,24,0.341550708268481,-0.00767803967704217,0.00450129738577137,0.100967519195629,1.15048320294524e-05,FALSE,0.991909043385175,0.99771985114918,0.979436865370647,1.01634412239572,-0.241917044324681
prot-a-443,ADP-ribosyl cyclase/cyclic ADP-ribose hydrolase 1,prot-a,24,24,0.00380684263968757,0.0157373784122505,0.808859087798441,-0.011745440024684,0.0236791373058067,0.619876893579835,-0.0302647360076751,0.0354898675746805,0.402975169919029,16.907227950124,22,0.768461300823305,0.00678910844427647,0.00633843308564197,0.29573401820847,1.15048320294524e-05,FALSE,0.991909043385175,1.00381409786871,0.973323846630105,1.03525948384877,0.24189814465694
prot-a-337,Cell adhesion molecule 1,prot-a,19,19,0.00530957195776045,0.022069832886039,0.809880246573401,0.0138269680519539,0.0289184341033466,0.632552828768547,-0.0247835261007088,0.04501761709634,0.589118119191564,24.1580167263869,17,0.115204744238568,0.00698757288153751,0.00907723457185372,0.451988662872127,1.15048320294524e-05,FALSE,0.991909043385175,1.00532369271561,0.962763676719775,1.04976512053178,0.24058052388422
prot-a-1952,Macrophage scavenger receptor types I and II,prot-a,18,18,-0.00422099228277703,0.0175478990740564,0.809910746110123,-0.0202185464967362,0.0217091543799516,0.351679082893326,-0.000919638246274497,0.0324153710453881,0.977740723598072,20.8405901556646,15,0.142000306306198,-0.000876487216620141,0.00713692508111232,0.903887754474021,1.15048320294524e-05,FALSE,0.991909043385175,0.995787903584285,0.962121175233343,1.0306327045388,-0.240541176180887
prot-a-2017,Natural cytotoxicity triggering receptor 3 ligand 1,prot-a,31,27,0.00523667366244396,0.0217750443821807,0.809950655349087,-0.00414445989368188,0.0259066669969179,0.872899525833572,0.046068501136786,0.0535828934020619,0.398090441925225,45.0152525500152,25,0.0083290660412418,-0.00748731397607879,0.00896710209224381,0.411639912130701,1.15048320294524e-05,FALSE,0.991909043385175,1.00525040900333,0.963249886480262,1.04908227759451,0.240489689505722
prot-a-1744,Leukocyte immunoglobulin-like receptor subfamily B member 2,prot-a,27,24,0.00286629015632943,0.0119498167064163,0.810438329087599,0.00646239269171912,0.0150640168600043,0.667926632525701,-0.0109297807761534,0.019524928296218,0.581280891003673,24.2115577552732,22,0.336238442773793,0.00412352180435931,0.00460318943306665,0.380058704667718,1.15048320294524e-05,FALSE,0.991909043385175,1.0028704018935,0.979654470522591,1.02663650629545,0.239860595919467
prot-a-1004,Ezrin,prot-a,30,30,-0.00334757202116727,0.0139641179727969,0.810542129177126,0.00834734479494288,0.0186716083001282,0.65483113621216,-0.00889413449161196,0.0270380947003395,0.744642606100556,39.0784105753995,28,0.0796699756902263,0.00148436634279205,0.00615824176771471,0.811282489821821,1.15048320294524e-05,FALSE,0.991909043385175,0.996658024850998,0.969749737599467,1.02431295414298,-0.239726707242704
prot-a-1692,Lymphocyte activation gene 3 protein,prot-a,20,17,0.00486180865044289,0.0203007156622638,0.810726021858003,0.00141801349855782,0.0260166952434038,0.956533635845137,0.0276920420051927,0.0460630121106985,0.556698471221591,19.9328189656439,15,0.174525012642821,-0.00561528415527539,0.01011441303201,0.586958581566701,1.15048320294524e-05,FALSE,0.991909043385175,1.00487364641867,0.965675334368592,1.0456630808811,0.239489520040927
prot-a-476,Serine/threonine-protein kinase MRCK beta,prot-a,22,21,0.00444384414759306,0.0185708835070591,0.810879991185279,0.0197550996003853,0.025563834693443,0.439655383546507,0.0308601472472747,0.0521161564828679,0.561120825953956,10.4045055175046,18,0.917900077870901,-0.00444505891050275,0.00819390727839281,0.59413914741082,1.15048320294524e-05,FALSE,0.991909043385175,1.00445373266525,0.968550081082465,1.04168831408032,0.239290938737722
prot-a-1593,Inositol-trisphosphate 3-kinase A,prot-a,20,17,0.00571807553633802,0.0239132613202646,0.811014593159966,0.0328001582202124,0.0299046095196648,0.272717389370527,-0.0200388137382998,0.055608961461277,0.723962396408786,20.2728560630922,14,0.121770928451905,0.00496729270598229,0.00962547691111207,0.613868391804054,1.15048320294524e-05,FALSE,0.991909043385175,1.00573445493492,0.959683326995708,1.05399538096567,0.239117344127897
prot-c-2925_9_1,"",prot-c,7,7,-0.00412373232582097,0.0172542377837586,0.811106953637082,-0.00517760366454467,0.0223416946144042,0.816735116551944,-0.0817797180551995,0.0515746614869716,0.173674363598549,2.69799083572299,5,0.74642571305511,0.0246286776191937,0.0154144449021917,0.170986577261212,1.15048320294524e-05,FALSE,0.991909043385175,0.995884758582905,0.962768742908107,1.03013985412735,-0.238998232057671
prot-a-125,Apolipoprotein A-V,prot-a,20,19,-0.00635081592354022,0.0265889482515667,0.811220566792515,-0.0367183313029266,0.0230280619259408,0.110823249485552,-0.0665496599211091,0.0561128365011152,0.251935793187807,40.3888524421985,17,0.00114030272183334,0.0133843914478006,0.0110270533359117,0.241426922010273,1.15048320294524e-05,FALSE,0.991909043385175,0.993669307884504,0.943211106492853,1.04682683084919,-0.238851716263956
prot-a-676,Quinone oxidoreductase-like protein 1,prot-a,31,30,-0.00324399842862427,0.013615739096815,0.811684431366845,-0.00895211888229105,0.0185792027557956,0.62992283031974,0.0051714420289766,0.023266136280834,0.825714442455453,38.1950109015745,28,0.0947658489365,-0.00249009753145739,0.0055410770792869,0.656610682932173,1.15048320294524e-05,FALSE,0.991909043385175,0.996761257649173,0.970512645032285,1.02371979369451,-0.238253568576611
prot-a-625,Collagen alpha-1(VIII) chain,prot-a,32,29,-0.00301532423876716,0.0127028265364014,0.812366445094197,0.00711772541739991,0.0169452076634884,0.674453629480316,0.0278810524813062,0.0257051181432093,0.288032289733501,14.2380448325394,26,0.969728745319522,-0.00749818117191397,0.0054233653555651,0.178558173454534,1.15048320294524e-05,FALSE,0.991909043385175,0.996989217285496,0.972473100282373,1.02212338736663,-0.237374274940023
prot-a-3276,Zinc finger protein 774,prot-a,33,28,-0.0041402146381533,0.0174435144468808,0.812385432036909,-0.00215202976609272,0.0221931280940079,0.92275157361604,0.0507745612908303,0.0428003938443306,0.246227456982446,33.2834774702538,26,0.154031760723339,-0.0114313779025325,0.00816384721180697,0.173261169356268,1.15048320294524e-05,FALSE,0.991909043385175,0.995868344234541,0.962395776389473,1.03050510338804,-0.237349798445785
prot-a-1635,Kinesin-like protein KIF16B,prot-a,36,37,0.00303200155435537,0.0127789573473855,0.812451076929932,0.00817080162982789,0.01840250699666,0.657039106046813,0.0089603993919912,0.0264338175173013,0.7367134052492,38.606332873097,34,0.269184167396808,-0.00135469569217681,0.00526549044320949,0.798514758308529,1.15048320294524e-05,FALSE,0.991909043385175,1.00303660272014,0.978225801373166,1.02847668195226,0.237265175235576
prot-a-1337,Hypoxia-inducible factor 1-alpha,prot-a,25,24,0.00422282584845945,0.0178066661464182,0.812541514480792,0.0083841654388284,0.0255022469958733,0.742335714563022,0.00243811195758739,0.0368830148540294,0.947892135503571,17.4416874661318,22,0.738529984637836,0.000396657719087109,0.007178730138221,0.956434379899194,1.15048320294524e-05,FALSE,0.991909043385175,1.00423175454121,0.969787561921854,1.03989931035039,0.237148594449774
prot-c-4886_3_1,"",prot-c,5,5,-0.00358211389908299,0.0151103191781072,0.812607078922841,-0.000314640732971494,0.0124904297715157,0.979902978578094,0.00394874084315138,0.0267471511362642,0.891997017772767,7.13201547205489,3,0.0678069294798067,-0.00398989130752199,0.0109090601598024,0.738826224461935,1.15048320294524e-05,FALSE,0.991909043385175,0.996424294217092,0.967346677515861,1.02637595929485,-0.237064078982064
prot-a-1638,DNA/RNA-binding protein KIN17,prot-a,31,28,-0.00359364671001251,0.0151653065065493,0.812683950438704,0.00222097513550026,0.0213966716002855,0.917328043349021,-0.00362312386960345,0.0363806248989625,0.921434242520003,22.7223473419831,26,0.648603216679662,5.64790953141799e-06,0.00633612988758686,0.999295584698811,1.15048320294524e-05,FALSE,0.991909043385175,0.996412802710367,0.967231272227479,1.02647474488565,-0.236964990352194
prot-c-3853_56_1,"",prot-c,4,4,-0.00572206129184625,0.0241537954929576,0.812733498279973,-0.00887755584935075,0.029840186883868,0.766082243450566,-0.0491750738499991,0.130554221692631,0.742630568752622,0.653787445327855,2,0.72116038195832,0.0102374869426908,0.0302274536276534,0.767101405622059,1.15048320294524e-05,FALSE,0.991909043385175,0.99429427852021,0.948319791829146,1.04249760557158,-0.236901123614904
prot-a-169,Beta-arrestin-1,prot-a,29,26,-0.00457049599347249,0.0193241634375358,0.813031403731688,0.00576372793764663,0.0259966491011291,0.824539319586269,0.0119730028797501,0.0456870541783878,0.795603738915267,32.8336867458937,23,0.0840087133061799,-0.00425222813993949,0.0105988585024387,0.691978305238611,1.15048320294524e-05,FALSE,0.991909043385175,0.995439932828994,0.958442357701848,1.03386567998369,-0.236517146434118
prot-a-2881,Stathmin-4,prot-a,21,20,0.0054254301732375,0.0229462572765371,0.813090682103389,0.0198254726792761,0.0262729713707755,0.450491571245478,0.00709381954410831,0.0519286669453357,0.892857751682417,34.7153779323432,18,0.0102628289311949,-0.000411965220461748,0.0114249857289135,0.971632775673544,1.15048320294524e-05,FALSE,0.991909043385175,1.00544017447218,0.961222627905384,1.05169178824425,0.236440745340422
prot-a-2156,Oncostatin-M-specific receptor subunit beta,prot-a,26,23,-0.00444445790184315,0.0188025400684775,0.813141384494369,0.00400871788868592,0.0242741992187818,0.868831305077744,-0.0378500623147746,0.0475035403270803,0.434492826966685,28.5781880658478,21,0.124502179607392,0.00609992309941938,0.00795169813134136,0.451547982614741,1.15048320294524e-05,FALSE,0.991909043385175,0.995565404085372,0.959543684245242,1.03293939617902,-0.236375398518326
prot-a-1884,Microfibrillar-associated protein 1,prot-a,27,25,0.00425763525672399,0.0180959827643747,0.813990883968604,0.00105555958672597,0.0235776073404471,0.964290972120571,0.025297404442536,0.0381996538146395,0.514694421962471,30.6913026016508,22,0.102607351655118,-0.00518760077485243,0.00826217430296868,0.536550462256678,1.15048320294524e-05,FALSE,0.992088505870423,1.00426671186277,0.969271528706048,1.04052538291519,0.235280686998992
prot-a-837,DnaJ homolog subfamily B member 12,prot-a,20,17,-0.00451578532089153,0.0192271613209536,0.814313593341438,-0.0081945996906843,0.0258958292500161,0.751664941089992,-0.0604527744789257,0.0370068171085024,0.124630785203751,11.3580231132247,14,0.657709717159454,0.0133410730894696,0.00754141354000924,0.0986574859609416,1.15048320294524e-05,FALSE,0.992088505870423,0.995494395507064,0.958677046493835,1.0337256901168,-0.234864899998018
prot-a-1411,Alpha-L-iduronidase,prot-a,31,28,-0.0033821549213935,0.0144165260727937,0.814517168652818,-0.00233735479087116,0.015384597887034,0.879243539112125,0.00471635916669418,0.024727212710246,0.85033703824177,38.7059166045168,24,0.0293130686970497,-0.00260135879177221,0.00639548293350464,0.687796689269331,1.15048320294524e-05,FALSE,0.992088505870423,0.996623558121949,0.968856715908826,1.02518618108761,-0.234602629254504
prot-a-2858,"Alpha-2,8-sialyltransferase 8B",prot-a,22,19,0.00563504008415372,0.0240304772138706,0.814600283828193,0.0144134689598539,0.0299281180315572,0.630088053243783,-0.0324654872625927,0.0700834231829224,0.649430643869069,23.6941545547333,16,0.0964005707148634,0.00748722550627766,0.0129023185441702,0.569795001512583,1.15048320294524e-05,FALSE,0.992088505870423,1.0056509467868,0.959383205522977,1.05415002154627,0.23449555470755
prot-c-4487_1_1,"",prot-c,5,5,-0.00601243773146393,0.0256693121958956,0.8148090046697,0.0123869733554683,0.0284002137590963,0.662722279022004,0.470514054845894,0.221163016503129,0.123308185437131,1.73418013918345,3,0.629361694683361,-0.105909023994147,0.0489471049980136,0.119154978690552,1.15048320294524e-05,FALSE,0.992088505870423,0.994005600802314,0.945232557061599,1.04529528426091,-0.234226678361304
prot-a-609,Contactin-5,prot-a,29,22,-0.00297936320036739,0.0127511116967746,0.815252691762119,-0.000307034159634996,0.0181829582352644,0.986527705164986,-0.0243945869682548,0.0255513855807951,0.351114112953989,17.5305501939835,20,0.618302632048977,0.0060357018219883,0.00624062858526479,0.345013632656518,1.15048320294524e-05,FALSE,0.992088505870423,0.997025070697682,0.972416039300572,1.02225688534993,-0.233655172287528
prot-a-1808,Lactotransferrin,prot-a,29,26,-0.00432134718437097,0.0185135624010732,0.815438998065632,-0.0304443832080589,0.0205034988899886,0.137586627713542,-0.0446471351742489,0.0362091611101605,0.229504429381277,40.820116175055,24,0.0174298716748749,0.00927833708956238,0.00719256054135411,0.209345735276942,1.15048320294524e-05,FALSE,0.992088505870423,0.995687976401388,0.960205524425601,1.03248161058368,-0.233415216950384
prot-c-3729_16_2,"",prot-c,4,4,0.00561102162665081,0.0240492107553984,0.815517456780409,0.00363365090250112,0.0276693615834701,0.895519016611548,-0.00087185366468783,0.0661064631660687,0.991604344308267,0.0346279274483538,1,0.852377472142287,0.00199981597513613,0.0189950021276559,0.933221928382423,1.15048320294524e-05,FALSE,0.992088505870423,1.00562679289234,0.959324938003279,1.05416340858166,0.233314169172528
prot-a-1206,ADP-ribosylation factor-binding protein GGA3,prot-a,27,26,-0.00415591822168259,0.0178598496317517,0.815997360200488,0.00223733463360007,0.0209043063627377,0.914767201753469,0.0157117408075795,0.0361733712572177,0.668085178758239,36.8753681974411,23,0.0335038268495218,-0.00502508797526696,0.0079235156604888,0.532208456192244,1.15048320294524e-05,FALSE,0.992088505870423,0.995852705655604,0.961595664829721,1.03133016051731,-0.232696148476755
